"date","country","cum_new_ppl_fully_vaxxed","avg_new_confirmed","avg_new_deceased","cum_deceased"
"2020-04-09","Israel",0.0,1.5064735290347393,0.01717728496346622,134
"2020-04-10","Global",0.0,1.5182156133828997,0.017843866171003718,144
"2020-04-10","Israel",0.0,1.5182156133828997,0.017843866171003718,144
"2020-04-11","Global",0.0,1.5325578606547547,0.018227605228444656,152
"2020-04-11","Israel",0.0,1.5325578606547547,0.018227605228444656,152
"2020-04-12","Global",0.0,1.5720260223048328,0.01858736059479554,160
"2020-04-12","Israel",0.0,1.5720260223048328,0.01858736059479554,160
"2020-04-13","Global",0.0,1.5953587923848147,0.019601216627238932,174
"2020-04-13","Israel",0.0,1.5953587923848147,0.019601216627238932,174
"2020-04-14","Global",0.0,1.619724469713536,0.019899409577957577,182
"2020-04-14","Israel",0.0,1.619724469713536,0.019899409577957577,182
"2020-04-15","Global",0.0,1.6367498672331386,0.02145512480084971,202
"2020-04-15","Israel",0.0,1.6367498672331386,0.02145512480084971,202
"2020-04-16","Global",0.0,1.6284593143329202,0.0214787277984304,208
"2020-04-16","Israel",0.0,1.6284593143329202,0.0214787277984304,208
"2020-04-17","Global",0.0,1.6336782879533809,0.022103888274891993,220
"2020-04-17","Israel",0.0,1.6336782879533809,0.022103888274891993,220
"2020-04-18","Global",0.0,1.6433183330072394,0.022891801995695557,234
"2020-04-18","Israel",0.0,1.6433183330072394,0.022891801995695557,234
"2020-04-19","Global",0.0,1.6417881994090173,0.023448670288818987,246
"2020-04-19","Israel",0.0,1.6417881994090173,0.023448670288818987,246
"2020-04-20","Global",0.0,1.6444237918215614,0.02342007434944238,252
"2020-04-20","Israel",0.0,1.6444237918215614,0.02342007434944238,252
"2020-04-21","Global",0.0,1.6469308187505667,0.023936893644029376,264
"2020-04-21","Israel",0.0,1.6469308187505667,0.023936893644029376,264
"2020-04-22","Global",0.0,1.64701717118074,0.02372101256859621,268
"2020-04-22","Israel",0.0,1.64701717118074,0.02372101256859621,268
